lead_id,user_id,campaign_id,created_at,canal
809,100808,1,2024-02-28,google
810,100809,2,2024-03-20,meta
811,100810,1,2024-01-19,google
812,100811,2,2024-01-22,meta
813,100812,2,2024-03-23,meta
814,100813,3,2024-03-08,linkedin
815,100814,1,2024-01-05,google
816,100815,1,2024-01-05,google
817,100816,3,2024-01-25,linkedin
818,100817,3,2024-01-24,linkedin
819,100818,3,2024-01-01,linkedin
820,100819,3,2024-01-28,linkedin
821,100820,1,2024-02-16,google
822,100821,1,2024-03-25,google
823,100822,2,2024-02-29,meta
824,100823,2,2024-01-19,meta
825,100824,3,2024-03-27,linkedin
826,100825,3,2024-01-14,linkedin
827,100826,3,2024-03-10,linkedin
828,100827,2,2024-01-08,meta
829,100828,2,2024-02-06,meta
830,100829,2,2024-03-26,meta
831,100830,2,2024-03-12,meta
832,100831,2,2024-01-10,meta
833,100832,2,2024-03-07,meta
834,100833,2,2024-01-13,meta
835,100834,3,2024-02-08,linkedin
836,100835,3,2024-03-04,linkedin
837,100836,3,2024-01-30,linkedin
838,100837,3,2024-01-04,linkedin
839,100838,2,2024-02-14,meta
840,100839,1,2024-01-06,google
841,100840,2,2024-01-16,meta
842,100841,1,2024-01-22,google
843,100842,3,2024-01-21,linkedin
844,100843,2,2024-03-05,meta
845,100844,3,2024-01-30,linkedin
846,100845,2,2024-01-24,meta
847,100846,3,2024-03-04,linkedin
848,100847,1,2024-01-13,google
849,100848,1,2024-01-26,google
850,100849,1,2024-01-20,google
851,100850,2,2024-03-01,meta
852,100851,1,2024-01-06,google
853,100852,2,2024-02-12,meta
854,100853,1,2024-02-18,google
855,100854,1,2024-01-09,google
856,100855,2,2024-02-06,meta
857,100856,2,2024-01-16,meta
858,100857,1,2024-01-04,google
859,100858,2,2024-02-01,meta
860,100859,1,2024-03-24,google
861,100860,2,2024-01-17,meta
862,100861,3,2024-02-10,linkedin
863,100862,3,2024-03-29,linkedin
864,100863,3,2024-02-14,linkedin
865,100864,3,2024-01-16,linkedin
866,100865,3,2024-01-20,linkedin
867,100866,1,2024-02-11,google
868,100867,3,2024-01-10,linkedin
869,100868,3,2024-02-21,linkedin
870,100869,3,2024-02-29,linkedin
871,100870,3,2024-02-17,linkedin
872,100871,2,2024-01-23,meta
873,100872,1,2024-02-02,google
874,100873,3,2024-03-17,linkedin
875,100874,3,2024-01-25,linkedin
876,100875,3,2024-02-19,linkedin
877,100876,1,2024-03-28,google
878,100877,2,2024-03-10,meta
879,100878,1,2024-03-19,google
880,100879,2,2024-02-24,meta
881,100880,3,2024-03-08,linkedin
882,100881,3,2024-03-18,linkedin
883,100882,1,2024-01-04,google
884,100883,1,2024-01-28,google
885,100884,2,2024-01-29,meta
886,100885,2,2024-03-22,meta
887,100886,1,2024-03-24,google
888,100887,2,2024-02-17,meta
889,100888,1,2024-03-12,google
890,100889,2,2024-01-13,meta
891,100890,1,2024-02-12,google
892,100891,1,2024-01-09,google
893,100892,1,2024-02-09,google
894,100893,2,2024-02-15,meta
895,100894,2,2024-02-27,meta
896,100895,2,2024-02-25,meta
897,100896,1,2024-01-12,google
898,100897,2,2024-01-25,meta
899,100898,2,2024-03-29,meta
900,100899,1,2024-01-16,google
901,100900,3,2024-02-20,linkedin
902,100901,1,2024-03-20,google
903,100902,2,2024-03-27,meta
904,100903,1,2024-03-12,google
905,100904,3,2024-02-22,linkedin
906,100905,1,2024-02-21,google
907,100906,2,2024-03-07,meta
908,100907,3,2024-01-24,linkedin
909,100908,2,2024-03-26,meta
910,100909,3,2024-01-14,linkedin
911,100910,3,2024-01-22,linkedin
912,100911,1,2024-01-31,google
913,100912,1,2024-03-25,google
914,100913,2,2024-02-27,meta
915,100914,1,2024-03-09,google
916,100915,1,2024-01-19,google
917,100916,3,2024-02-22,linkedin
918,100917,1,2024-03-25,google
919,100918,3,2024-01-02,linkedin
920,100919,3,2024-02-22,linkedin
921,100920,3,2024-03-07,linkedin
922,100921,2,2024-02-16,meta
923,100922,2,2024-02-22,meta
924,100923,2,2024-02-26,meta
925,100924,3,2024-01-25,linkedin
926,100925,2,2024-02-04,meta
927,100926,2,2024-01-29,meta
928,100927,1,2024-03-16,google
929,100928,2,2024-03-27,meta
930,100929,2,2024-01-17,meta
931,100930,3,2024-03-20,linkedin
932,100931,3,2024-02-18,linkedin
933,100932,3,2024-02-25,linkedin
934,100933,3,2024-03-13,linkedin
935,100934,3,2024-01-03,linkedin
936,100935,3,2024-01-22,linkedin
937,100936,2,2024-01-14,meta
938,100937,3,2024-01-03,linkedin
939,100938,3,2024-02-07,linkedin
940,100939,1,2024-03-27,google
941,100940,2,2024-01-21,meta
942,100941,2,2024-02-20,meta
943,100942,2,2024-01-24,meta
944,100943,3,2024-02-14,linkedin
945,100944,3,2024-03-09,linkedin
946,100945,3,2024-02-13,linkedin
947,100946,1,2024-02-16,google
948,100947,3,2024-02-26,linkedin
949,100948,1,2024-01-19,google
950,100949,2,2024-02-03,meta
951,100950,3,2024-01-03,linkedin
952,100951,1,2024-02-08,google
953,100952,1,2024-03-15,google
954,100953,3,2024-02-29,linkedin
955,100954,2,2024-01-10,meta
956,100955,2,2024-02-09,meta
957,100956,2,2024-01-02,meta
958,100957,1,2024-02-14,google
959,100958,1,2024-01-27,google
960,100959,1,2024-02-22,google
961,100960,1,2024-01-09,google
962,100961,2,2024-01-01,meta
963,100962,3,2024-02-02,linkedin
964,100963,1,2024-02-07,google
965,100964,1,2024-02-26,google
966,100965,2,2024-02-02,meta
967,100966,3,2024-02-17,linkedin
968,100967,3,2024-01-03,linkedin
969,100968,2,2024-02-01,meta
970,100969,2,2024-03-17,meta
971,100970,3,2024-01-21,linkedin
972,100971,1,2024-03-08,google
973,100972,3,2024-01-17,linkedin
974,100973,2,2024-02-11,meta
975,100974,1,2024-03-08,google
976,100975,1,2024-03-24,google
977,100976,2,2024-01-12,meta
978,100977,2,2024-03-30,meta
979,100978,2,2024-02-14,meta
980,100979,3,2024-02-05,linkedin
981,100980,3,2024-03-20,linkedin
982,100981,1,2024-02-20,google
983,100982,2,2024-01-07,meta
984,100983,1,2024-02-02,google
985,100984,1,2024-02-17,google
986,100985,1,2024-03-06,google
987,100986,1,2024-02-02,google
988,100987,2,2024-03-18,meta
989,100988,1,2024-03-24,google
990,100989,2,2024-01-27,meta
991,100990,2,2024-02-16,meta
992,100991,3,2024-03-25,linkedin
993,100992,2,2024-03-06,meta
994,100993,3,2024-02-12,linkedin
995,100994,2,2024-03-20,meta
996,100995,2,2024-01-19,meta
997,100996,2,2024-03-08,meta
998,100997,3,2024-01-10,linkedin
999,100998,3,2024-01-22,linkedin
1000,100999,1,2024-03-16,google
1001,101000,3,2024-03-06,linkedin
1002,101001,3,2024-01-02,linkedin
1003,101002,3,2024-01-18,linkedin
1004,101003,3,2024-03-20,linkedin
1005,101004,1,2024-01-19,google
1006,101005,3,2024-03-29,linkedin
1007,101006,2,2024-01-30,meta
1008,101007,2,2024-01-06,meta
1009,101008,3,2024-01-27,linkedin
1010,101009,3,2024-01-15,linkedin
1011,101010,2,2024-01-31,meta
1012,101011,2,2024-02-13,meta
1013,101012,1,2024-03-26,google
1014,101013,2,2024-03-16,meta
1015,101014,2,2024-01-10,meta
1016,101015,3,2024-01-21,linkedin
1017,101016,2,2024-02-16,meta
1018,101017,1,2024-02-24,google
1019,101018,2,2024-02-05,meta
1020,101019,3,2024-03-14,linkedin
1021,101020,3,2024-02-27,linkedin
1022,101021,2,2024-01-19,meta
1023,101022,3,2024-03-27,linkedin
1024,101023,1,2024-03-04,google
1025,101024,1,2024-01-10,google
1026,101025,2,2024-02-18,meta
1027,101026,2,2024-02-23,meta
1028,101027,2,2024-03-01,meta
1029,101028,3,2024-02-28,linkedin
1030,101029,1,2024-01-02,google
1031,101030,1,2024-03-15,google
1032,101031,3,2024-01-08,linkedin
1033,101032,1,2024-01-19,google
1034,101033,2,2024-03-20,meta
1035,101034,2,2024-03-08,meta
1036,101035,2,2024-01-14,meta
1037,101036,1,2024-01-22,google
1038,101037,2,2024-01-17,meta
1039,101038,3,2024-03-03,linkedin
1040,101039,3,2024-01-26,linkedin
1041,101040,1,2024-02-05,google
1042,101041,3,2024-02-14,linkedin
1043,101042,3,2024-01-30,linkedin
1044,101043,1,2024-01-21,google
1045,101044,2,2024-01-20,meta
1046,101045,2,2024-02-11,meta
1047,101046,2,2024-03-30,meta
1048,101047,1,2024-02-25,google
1049,101048,3,2024-01-12,linkedin
1050,101049,2,2024-01-08,meta
1051,101050,2,2024-03-03,meta
1052,101051,1,2024-02-25,google
1053,101052,2,2024-01-07,meta
1054,101053,1,2024-03-02,google
1055,101054,3,2024-03-01,linkedin
1056,101055,1,2024-01-10,google
1057,101056,1,2024-02-19,google
1058,101057,1,2024-01-20,google
1059,101058,1,2024-01-28,google
1060,101059,3,2024-01-14,linkedin
1061,101060,3,2024-03-16,linkedin
1062,101061,2,2024-01-08,meta
1063,101062,3,2024-01-07,linkedin
1064,101063,3,2024-01-05,linkedin
1065,101064,2,2024-01-01,meta
1066,101065,3,2024-03-13,linkedin
1067,101066,1,2024-03-22,google
1068,101067,1,2024-01-10,google
1069,101068,2,2024-02-27,meta
1070,101069,2,2024-03-05,meta
1071,101070,2,2024-02-29,meta
1072,101071,1,2024-01-20,google
1073,101072,3,2024-02-27,linkedin
1074,101073,1,2024-02-12,google
1075,101074,2,2024-01-29,meta
1076,101075,3,2024-01-02,linkedin
1077,101076,3,2024-01-26,linkedin
1078,101077,1,2024-03-15,google
1079,101078,2,2024-03-29,meta
1080,101079,1,2024-02-28,google
1081,101080,3,2024-01-01,linkedin
1082,101081,1,2024-01-31,google
1083,101082,1,2024-02-07,google
1084,101083,2,2024-01-22,meta
1085,101084,2,2024-03-06,meta
1086,101085,3,2024-02-16,linkedin
1087,101086,1,2024-01-01,google
1088,101087,1,2024-03-28,google
1089,101088,1,2024-02-19,google
1090,101089,3,2024-02-05,linkedin
1091,101090,3,2024-02-14,linkedin
1092,101091,2,2024-02-05,meta
1093,101092,2,2024-02-03,meta
1094,101093,2,2024-01-09,meta
1095,101094,1,2024-03-16,google
1096,101095,1,2024-03-24,google
1097,101096,2,2024-01-04,meta
1098,101097,1,2024-03-19,google
1099,101098,2,2024-03-03,meta
1100,101099,3,2024-01-04,linkedin
1101,101100,2,2024-01-05,meta
1102,101101,3,2024-01-10,linkedin
1103,101102,1,2024-02-13,google
1104,101103,2,2024-02-09,meta
1105,101104,1,2024-02-05,google
1106,101105,3,2024-02-04,linkedin
1107,101106,3,2024-02-28,linkedin
1108,101107,3,2024-03-05,linkedin
1109,101108,1,2024-03-22,google
1110,101109,1,2024-01-31,google
1111,101110,1,2024-02-15,google
1112,101111,1,2024-02-18,google
1113,101112,3,2024-01-06,linkedin
1114,101113,3,2024-03-10,linkedin
1115,101114,2,2024-01-19,meta
1116,101115,2,2024-02-11,meta
1117,101116,1,2024-01-30,google
1118,101117,3,2024-01-26,linkedin
1119,101118,3,2024-01-03,linkedin
1120,101119,3,2024-02-02,linkedin
1121,101120,2,2024-02-19,meta
1122,101121,2,2024-01-31,meta
1123,101122,3,2024-03-24,linkedin
1124,101123,3,2024-03-08,linkedin
1125,101124,3,2024-03-22,linkedin
1126,101125,2,2024-01-10,meta
1127,101126,3,2024-01-22,linkedin
1128,101127,3,2024-03-03,linkedin
1129,101128,1,2024-02-23,google
1130,101129,1,2024-02-20,google
1131,101130,2,2024-03-21,meta
1132,101131,3,2024-01-04,linkedin
1133,101132,3,2024-02-06,linkedin
1134,101133,1,2024-03-11,google
1135,101134,2,2024-03-03,meta
1136,101135,1,2024-02-20,google
1137,101136,1,2024-01-08,google
1138,101137,1,2024-01-01,google
1139,101138,1,2024-01-08,google
1140,101139,3,2024-03-23,linkedin
1141,101140,3,2024-03-21,linkedin
1142,101141,1,2024-02-24,google
1143,101142,2,2024-01-09,meta
1144,101143,2,2024-02-20,meta
1145,101144,2,2024-01-16,meta
1146,101145,2,2024-02-22,meta
1147,101146,1,2024-02-28,google
1148,101147,3,2024-02-14,linkedin
1149,101148,2,2024-02-06,meta
1150,101149,1,2024-03-06,google
1151,101150,2,2024-03-04,meta
1152,101151,2,2024-02-05,meta
1153,101152,1,2024-03-16,google
1154,101153,3,2024-02-19,linkedin
1155,101154,3,2024-02-22,linkedin
1156,101155,1,2024-02-26,google
1157,101156,3,2024-01-19,linkedin
1158,101157,1,2024-01-26,google
1159,101158,1,2024-03-08,google
1160,101159,1,2024-02-12,google
1161,101160,3,2024-02-27,linkedin
1162,101161,1,2024-03-17,google
1163,101162,2,2024-02-28,meta
1164,101163,3,2024-02-15,linkedin
1165,101164,3,2024-03-08,linkedin
1166,101165,3,2024-02-09,linkedin
1167,101166,3,2024-01-13,linkedin
1168,101167,2,2024-01-09,meta
1169,101168,3,2024-03-06,linkedin
1170,101169,3,2024-02-22,linkedin
1171,101170,1,2024-03-16,google
1172,101171,3,2024-03-21,linkedin
1173,101172,2,2024-01-04,meta
1174,101173,2,2024-01-14,meta
1175,101174,2,2024-03-25,meta
1176,101175,2,2024-01-08,meta
1177,101176,3,2024-03-02,linkedin
1178,101177,3,2024-02-14,linkedin
1179,101178,2,2024-03-07,meta
1180,101179,2,2024-03-02,meta
1181,101180,3,2024-03-18,linkedin
1182,101181,2,2024-03-23,meta
1183,101182,1,2024-03-10,google
1184,101183,2,2024-02-05,meta
1185,101184,2,2024-03-24,meta
1186,101185,1,2024-01-01,google
1187,101186,1,2024-02-29,google
1188,101187,3,2024-03-14,linkedin
1189,101188,3,2024-01-13,linkedin
1190,101189,1,2024-01-12,google
1191,101190,1,2024-03-15,google
1192,101191,3,2024-01-17,linkedin
1193,101192,2,2024-02-16,meta
1194,101193,1,2024-02-22,google
1195,101194,3,2024-03-07,linkedin
1196,101195,2,2024-01-10,meta
1197,101196,1,2024-02-15,google
1198,101197,2,2024-03-23,meta
1199,101198,3,2024-01-04,linkedin
1200,101199,1,2024-02-26,google
1201,101200,2,2024-02-07,meta
1202,101201,1,2024-01-12,google
1203,101202,2,2024-01-31,meta
1204,101203,3,2024-01-02,linkedin
1205,101204,3,2024-01-01,linkedin
1206,101205,1,2024-03-21,google
1207,101206,2,2024-01-25,meta
1208,101207,1,2024-01-05,google
1209,101208,1,2024-02-17,google
1210,101209,2,2024-01-14,meta
1211,101210,2,2024-02-21,meta
1212,101211,2,2024-03-14,meta
1213,101212,3,2024-01-21,linkedin
1214,101213,1,2024-01-25,google
1215,101214,1,2024-03-07,google
1216,101215,3,2024-03-22,linkedin
1217,101216,2,2024-02-19,meta
1218,101217,3,2024-02-02,linkedin
1219,101218,3,2024-01-17,linkedin
1220,101219,3,2024-03-10,linkedin
1221,101220,1,2024-02-03,google
1222,101221,3,2024-01-26,linkedin
1223,101222,1,2024-02-11,google
1224,101223,1,2024-01-31,google
1225,101224,1,2024-02-20,google
1226,101225,2,2024-02-05,meta
1227,101226,1,2024-01-13,google
1228,101227,1,2024-03-25,google
1229,101228,2,2024-03-30,meta
1230,101229,1,2024-03-20,google
1231,101230,3,2024-01-13,linkedin
1232,101231,3,2024-02-01,linkedin
1233,101232,1,2024-01-05,google
1234,101233,2,2024-01-12,meta
1235,101234,3,2024-02-28,linkedin
1236,101235,2,2024-02-10,meta
1237,101236,2,2024-02-06,meta
1238,101237,3,2024-03-08,linkedin
1239,101238,2,2024-02-17,meta
1240,101239,3,2024-02-12,linkedin
1241,101240,2,2024-02-10,meta
1242,101241,3,2024-02-25,linkedin
1243,101242,1,2024-03-09,google
1244,101243,3,2024-01-11,linkedin
1245,101244,3,2024-01-09,linkedin
1246,101245,3,2024-01-28,linkedin
1247,101246,3,2024-01-22,linkedin
1248,101247,2,2024-03-15,meta
1249,101248,1,2024-03-25,google
1250,101249,3,2024-01-06,linkedin
1251,101250,2,2024-01-26,meta
1252,101251,1,2024-01-16,google
1253,101252,1,2024-01-14,google
1254,101253,1,2024-02-04,google
1255,101254,1,2024-02-11,google
1256,101255,3,2024-02-22,linkedin
1257,101256,3,2024-01-22,linkedin
1258,101257,2,2024-02-22,meta
1259,101258,2,2024-03-06,meta
1260,101259,2,2024-01-13,meta
1261,101260,1,2024-01-11,google
1262,101261,1,2024-01-12,google
1263,101262,3,2024-03-26,linkedin
1264,101263,1,2024-02-22,google
1265,101264,1,2024-01-09,google
1266,101265,1,2024-03-11,google
1267,101266,2,2024-01-17,meta
1268,101267,2,2024-03-01,meta
1269,101268,3,2024-01-10,linkedin
1270,101269,1,2024-02-07,google
1271,101270,1,2024-02-08,google
1272,101271,3,2024-03-29,linkedin
1273,101272,1,2024-01-30,google
1274,101273,1,2024-02-03,google
1275,101274,2,2024-02-02,meta
1276,101275,3,2024-02-01,linkedin
1277,101276,3,2024-01-12,linkedin
1278,101277,3,2024-03-27,linkedin
1279,101278,3,2024-03-05,linkedin
1280,101279,2,2024-03-24,meta
1281,101280,2,2024-01-10,meta
1282,101281,1,2024-01-19,google
1283,101282,1,2024-01-23,google
1284,101283,1,2024-03-25,google
1285,101284,1,2024-02-26,google
1286,101285,2,2024-02-28,meta
1287,101286,3,2024-02-23,linkedin
1288,101287,2,2024-03-14,meta
1289,101288,1,2024-01-02,google
1290,101289,2,2024-02-17,meta
1291,101290,3,2024-01-06,linkedin
1292,101291,3,2024-02-12,linkedin
1293,101292,2,2024-01-17,meta
1294,101293,2,2024-03-19,meta
1295,101294,2,2024-02-05,meta
1296,101295,1,2024-01-24,google
1297,101296,2,2024-03-01,meta
1298,101297,2,2024-01-29,meta
1299,101298,2,2024-03-18,meta
1300,101299,3,2024-02-27,linkedin
1301,101300,3,2024-03-06,linkedin
1302,101301,1,2024-03-26,google
1303,101302,1,2024-02-22,google
1304,101303,3,2024-03-10,linkedin
1305,101304,3,2024-01-09,linkedin
1306,101305,3,2024-03-16,linkedin
1307,101306,2,2024-02-11,meta
1308,101307,2,2024-02-08,meta
1309,101308,3,2024-03-09,linkedin
1310,101309,2,2024-02-09,meta
1311,101310,2,2024-02-28,meta
1312,101311,1,2024-02-13,google
1313,101312,3,2024-03-05,linkedin
1314,101313,3,2024-03-14,linkedin
1315,101314,2,2024-01-11,meta
1316,101315,3,2024-03-27,linkedin
1317,101316,1,2024-03-24,google
1318,101317,1,2024-01-05,google
1319,101318,1,2024-03-17,google
1320,101319,3,2024-03-14,linkedin
1321,101320,3,2024-02-18,linkedin
1322,101321,3,2024-02-20,linkedin
1323,101322,3,2024-02-05,linkedin
1324,101323,3,2024-01-16,linkedin
1325,101324,1,2024-01-07,google
1326,101325,2,2024-03-29,meta
1327,101326,1,2024-02-13,google
1328,101327,3,2024-01-26,linkedin
1329,101328,1,2024-02-05,google
1330,101329,3,2024-02-22,linkedin
1331,101330,3,2024-02-13,linkedin
1332,101331,1,2024-01-12,google
1333,101332,3,2024-03-30,linkedin
1334,101333,2,2024-03-08,meta
1335,101334,3,2024-01-23,linkedin
1336,101335,2,2024-03-28,meta
1337,101336,2,2024-01-30,meta
1338,101337,3,2024-03-03,linkedin
1339,101338,1,2024-01-03,google
1340,101339,2,2024-03-20,meta
1341,101340,1,2024-02-03,google
1342,101341,2,2024-02-18,meta
1343,101342,3,2024-02-13,linkedin
1344,101343,3,2024-02-10,linkedin
1345,101344,2,2024-02-17,meta
1346,101345,3,2024-03-11,linkedin
1347,101346,2,2024-01-08,meta
1348,101347,3,2024-01-07,linkedin
1349,101348,1,2024-02-06,google
1350,101349,3,2024-02-24,linkedin
1351,101350,1,2024-03-11,google
1352,101351,3,2024-02-19,linkedin
1353,101352,1,2024-03-22,google
1354,101353,3,2024-01-21,linkedin
1355,101354,1,2024-02-03,google
1356,101355,2,2024-02-18,meta
1357,101356,2,2024-01-27,meta
1358,101357,1,2024-01-08,google
1359,101358,3,2024-02-03,linkedin
1360,101359,1,2024-01-18,google
1361,101360,3,2024-02-20,linkedin
1362,101361,2,2024-01-12,meta
1363,101362,3,2024-03-26,linkedin
1364,101363,2,2024-02-20,meta
1365,101364,3,2024-03-03,linkedin
1366,101365,3,2024-02-09,linkedin
1367,101366,3,2024-01-22,linkedin
1368,101367,1,2024-01-08,google
1369,101368,1,2024-01-28,google
1370,101369,2,2024-02-19,meta
1371,101370,2,2024-02-16,meta
1372,101371,1,2024-02-25,google
1373,101372,2,2024-02-01,meta
1374,101373,1,2024-01-11,google
1375,101374,3,2024-01-21,linkedin
1376,101375,2,2024-01-26,meta
1377,101376,2,2024-01-14,meta
1378,101377,1,2024-03-19,google
1379,101378,2,2024-01-14,meta
1380,101379,2,2024-03-16,meta
1381,101380,3,2024-01-03,linkedin
1382,101381,2,2024-02-26,meta
1383,101382,3,2024-01-07,linkedin
1384,101383,1,2024-02-08,google
1385,101384,2,2024-02-26,meta
1386,101385,3,2024-03-05,linkedin
1387,101386,1,2024-01-25,google
1388,101387,2,2024-01-31,meta
1389,101388,1,2024-03-26,google
1390,101389,2,2024-01-10,meta
1391,101390,1,2024-03-22,google
1392,101391,1,2024-03-17,google
1393,101392,3,2024-03-12,linkedin
1394,101393,1,2024-01-09,google
1395,101394,2,2024-03-19,meta
1396,101395,2,2024-01-08,meta
1397,101396,3,2024-01-19,linkedin
1398,101397,2,2024-01-30,meta
1399,101398,2,2024-01-09,meta
1400,101399,2,2024-03-23,meta
1401,101400,1,2024-02-16,google
1402,101401,1,2024-02-15,google
1403,101402,2,2024-03-30,meta
1404,101403,3,2024-01-01,linkedin
1405,101404,1,2024-01-03,google
1406,101405,3,2024-02-03,linkedin
1407,101406,2,2024-01-25,meta
1408,101407,2,2024-01-30,meta
1409,101408,1,2024-01-01,google
1410,101409,2,2024-01-18,meta
1411,101410,1,2024-02-02,google
1412,101411,2,2024-01-09,meta
1413,101412,2,2024-01-07,meta
1414,101413,1,2024-01-30,google
1415,101414,1,2024-03-17,google
1416,101415,1,2024-03-21,google
1417,101416,2,2024-01-13,meta
1418,101417,2,2024-01-13,meta
1419,101418,3,2024-02-11,linkedin
1420,101419,1,2024-03-14,google
1421,101420,2,2024-03-18,meta
1422,101421,2,2024-03-03,meta
1423,101422,1,2024-03-09,google
1424,101423,3,2024-02-05,linkedin
1425,101424,1,2024-02-04,google
1426,101425,3,2024-02-15,linkedin
1427,101426,2,2024-02-14,meta
1428,101427,3,2024-02-25,linkedin
1429,101428,2,2024-03-27,meta
1430,101429,1,2024-01-05,google
1431,101430,1,2024-02-13,google
1432,101431,1,2024-01-28,google
1433,101432,3,2024-03-27,linkedin
1434,101433,2,2024-02-11,meta
1435,101434,1,2024-01-31,google
1436,101435,1,2024-01-07,google
1437,101436,2,2024-01-07,meta
1438,101437,1,2024-01-04,google
1439,101438,2,2024-02-01,meta
1440,101439,2,2024-01-28,meta
